"location" "new_cases" "new_deaths"
"15837" "Peru" 0 0
"15838" "Peru" 1210 35
"15839" "Peru" 1034 39
"15840" "Peru" 923 22
"15841" "Peru" 876 51
"15842" "Peru" 607 9
"15843" "Peru" 634 34
"15844" "Peru" 453 28
"15845" "Peru" 679 24
"15846" "Peru" 891 19
"15847" "Peru" 1122 29
"15848" "Peru" 983 17
"15849" "Peru" 814 24
"15850" "Peru" 844 27
"15851" "Peru" 387 39
"15852" "Peru" 775 46
"15853" "Peru" 1034 17
"15854" "Peru" 0 0
"15855" "Peru" 1927 58
"15856" "Peru" 969 16
"15857" "Peru" 758 33
"15858" "Peru" 400 31
"15859" "Peru" 793 35
"15860" "Peru" 986 31
"15861" "Peru" 998 30
"15862" "Peru" 840 18
"15863" "Peru" 1032 20
"15864" "Peru" 888 29
"15865" "Peru" 393 30
"15866" "Peru" 0 0
"15867" "Peru" 1121 50
"15868" "Peru" 1114 24
"15869" "Peru" 1062 23
"15870" "Peru" 1070 36
"15871" "Peru" 994 21
"15872" "Peru" 340 39
"15873" "Peru" 0 0
"15874" "Peru" 2239 63
"15875" "Peru" 1237 22
"15876" "Peru" 1148 19
"15877" "Peru" 1034 32
"15878" "Peru" 995 30
"15879" "Peru" 830 37
"15880" "Peru" 1459 23
"15881" "Peru" 1370 46
"15882" "Peru" 1415 26
"15883" "Peru" 1537 34
"15884" "Peru" 1725 32
"15885" "Peru" 1465 33
"15886" "Peru" 773 28
"15887" "Peru" 1539 37
"15888" "Peru" 1556 30
"15889" "Peru" 1529 26
"15890" "Peru" 1434 39
"15891" "Peru" 1574 45
"15892" "Peru" 1326 37
"15893" "Peru" 895 36
"15894" "Peru" 1381 32
"15895" "Peru" 1491 33
"15896" "Peru" 1579 73
"15897" "Peru" 1606 44
"15898" "Peru" 1619 34
"15899" "Peru" 769 19
"15900" "Peru" 0 0
"15901" "Peru" 3218 71
"15902" "Peru" 0 0
"15903" "Peru" 3038 77
"15904" "Peru" 1356 123
"15905" "Peru" 1819 83
"15906" "Peru" 1527 37
"15907" "Peru" 0 0
"15908" "Peru" 945 78
"15909" "Peru" 1478 54
"15910" "Peru" 1660 90
"15911" "Peru" 1724 84
"15912" "Peru" 3559 78
"15913" "Peru" 1581 71
"15914" "Peru" 0 0
"15915" "Peru" 2395 113
"15916" "Peru" 1782 37
"15917" "Peru" 2052 49
"15918" "Peru" 1336 30
"15919" "Peru" 5922 34
"15920" "Peru" 492 36
"15921" "Peru" 2063 26
"15922" "Peru" 2112 34
"15923" "Peru" 4020 0
"15924" "Peru" 4760 69
"15925" "Peru" 4577 37
"15926" "Peru" 4346 51
"15927" "Peru" 1501 41
"15928" "Peru" 1996 36
"15929" "Peru" 5182 49
"15930" "Peru" 8687 37
"15931" "Peru" 11174 30
"15932" "Peru" 12833 47
"15933" "Peru" 16135 38
"15934" "Peru" 17128 48
"15935" "Peru" 12476 30
"15936" "Peru" 24288 60
"15937" "Peru" 27772 36
"15938" "Peru" 33360 62
"15939" "Peru" 39080 47
"15940" "Peru" 49745 74
"15941" "Peru" 43592 88
"15942" "Peru" 25700 86
"15943" "Peru" 36398 95
"15944" "Peru" 54942 105
"15945" "Peru" 56883 118
"15946" "Peru" 59470 126
"15947" "Peru" 54696 147
"15948" "Peru" 51936 182
"15949" "Peru" 30109 81
"15950" "Peru" 44496 183
"15951" "Peru" 49601 182
"15952" "Peru" 50044 171
"15953" "Peru" 40331 172
"15954" "Peru" 35756 235
"15955" "Peru" 27918 158
"15956" "Peru" 15132 329
"15957" "Peru" 0 0
"15958" "Peru" 46613 386
"15959" "Peru" 22542 186
"15960" "Peru" 22597 240
"15961" "Peru" 18008 245
"15962" "Peru" 14191 93
"15963" "Peru" 9406 130
"15964" "Peru" 11651 198
"15965" "Peru" 13091 224
"15966" "Peru" 13564 201
"15967" "Peru" 13693 228
"15968" "Peru" 10859 155
"15969" "Peru" 9927 261
"15970" "Peru" 4032 85
"15971" "Peru" 7077 156
"15972" "Peru" 9520 167
"15973" "Peru" 8656 175
"15974" "Peru" 6787 146
"15975" "Peru" 9236 188
"15976" "Peru" 5021 170
"15977" "Peru" 1887 173
"15978" "Peru" 2984 167
"15979" "Peru" 3012 119
"15980" "Peru" 2183 189
"15981" "Peru" 2567 113
"15982" "Peru" 3762 178
"15983" "Peru" 3860 131
"15984" "Peru" 996 134
"15985" "Peru" 1461 72
"15986" "Peru" 1883 107
"15987" "Peru" 1880 56
"15988" "Peru" 2020 88
"15989" "Peru" 1436 37
"15990" "Peru" 1609 76
"15991" "Peru" 489 47
"15992" "Peru" 901 97
"15993" "Peru" 1065 49
"15994" "Peru" 1071 63
"15995" "Peru" 3612 59
"15996" "Peru" 1039 59
"15997" "Peru" 770 64
"15998" "Peru" 346 33
"15999" "Peru" 646 40
"16000" "Peru" 965 42
"16001" "Peru" 947 30
"16002" "Peru" 708 60
"16003" "Peru" 685 63
"16004" "Peru" 604 51
"16005" "Peru" 597 59
"16006" "Peru" 608 20
"16007" "Peru" 577 37
"16008" "Peru" 611 41
"16009" "Peru" 548 28
"16010" "Peru" 524 52
"16011" "Peru" 541 26
"16012" "Peru" 225 29
"16013" "Peru" 455 22
"16014" "Peru" 613 28
"16015" "Peru" 429 15
"16016" "Peru" 481 34
"16017" "Peru" 482 43
"16018" "Peru" 471 29
"16019" "Peru" 158 26
"16020" "Peru" 311 18
"16021" "Peru" 483 24
"16022" "Peru" 729 24
"16023" "Peru" 551 18
"16024" "Peru" 454 33
"16025" "Peru" 295 15
"16026" "Peru" 260 21
"16027" "Peru" 667 21
"16028" "Peru" 743 19
"16029" "Peru" 796 18
"16030" "Peru" 663 31
"16031" "Peru" 470 23
"16032" "Peru" 600 11
"16033" "Peru" 645 24
"16034" "Peru" 755 22
"16035" "Peru" 730 28
"16036" "Peru" 744 11
"16037" "Peru" 730 9
"16038" "Peru" 752 12
"16039" "Peru" 781 6
"16040" "Peru" 801 19
"16041" "Peru" 623 8
"16042" "Peru" 851 9
"16043" "Peru" 778 20
"16044" "Peru" 629 12
"16045" "Peru" 695 14
"16046" "Peru" 586 17
"16047" "Peru" 684 24
"16048" "Peru" 648 12
"16049" "Peru" 692 14
"16050" "Peru" 829 15
"16051" "Peru" 334 7
"16052" "Peru" 300 20
"16053" "Peru" 456 13
"16054" "Peru" 293 11
"16055" "Peru" 264 11
"16056" "Peru" 462 11
"16057" "Peru" 360 21
"16058" "Peru" 355 13
"16059" "Peru" 403 10
"16060" "Peru" 504 17
"16061" "Peru" 1316 31
"16062" "Peru" 2906 25
"16063" "Peru" 694 9
"16064" "Peru" 415 12
"16065" "Peru" 751 8
"16066" "Peru" 267 10
"16067" "Peru" 331 6
"16068" "Peru" 601 12
"16069" "Peru" 666 11
"16070" "Peru" 457 10
"16071" "Peru" 1170 7
"16072" "Peru" 517 11
"16073" "Peru" 296 13
"16074" "Peru" 613 9
"16075" "Peru" 564 10
"16076" "Peru" 1080 22
"16077" "Peru" 799 1
"16078" "Peru" 853 20
"16079" "Peru" 1125 11
"16080" "Peru" 386 10
"16081" "Peru" 475 12
"16082" "Peru" 900 8
"16083" "Peru" 764 7
"16084" "Peru" 791 12
"16085" "Peru" 1085 8
"16086" "Peru" 1100 8
"16087" "Peru" 934 14
"16088" "Peru" 949 5
"16089" "Peru" 860 7
"16090" "Peru" 1352 11
"16091" "Peru" 1400 13
"16092" "Peru" 1489 8
"16093" "Peru" 1635 7
"16094" "Peru" 1492 6
"16095" "Peru" 2134 10
"16096" "Peru" 2487 20
"16097" "Peru" 2951 7
"16098" "Peru" 2558 11
"16099" "Peru" 2341 4
"16100" "Peru" 3465 15
"16101" "Peru" 700 13
"16102" "Peru" 3172 8
"16103" "Peru" 4290 14
"16104" "Peru" 1711 12
"16105" "Peru" 2994 17
"16106" "Peru" 5122 19
"16107" "Peru" 2611 6
"16108" "Peru" 2532 28
"16109" "Peru" 4138 14
"16110" "Peru" 6004 19
"16111" "Peru" 6106 11
"16112" "Peru" 6376 29
"16113" "Peru" 6358 13
"16114" "Peru" 6109 20
"16115" "Peru" 8061 10
"16116" "Peru" 8000 19
"16117" "Peru" 12538 17
"16118" "Peru" 0 0
"16119" "Peru" 26128 38
"16120" "Peru" 10982 32
"16121" "Peru" 0 0
"16122" "Peru" 20584 39
"16123" "Peru" 12288 30
"16124" "Peru" 14154 24
"16125" "Peru" 14006 24
"16126" "Peru" 14911 35
"16127" "Peru" 12971 45
"16128" "Peru" 9324 30
"16129" "Peru" 5994 43
"16130" "Peru" 14186 41
"16131" "Peru" 14423 8
"16132" "Peru" 15327 34
"16133" "Peru" 0 0
"16134" "Peru" 6467 41
"16135" "Peru" 14374 108
"16136" "Peru" 4636 61
"16137" "Peru" 9238 43
"16138" "Peru" 9094 24
"16139" "Peru" 7644 49
"16140" "Peru" 11013 66
"16141" "Peru" 10018 42
"16142" "Peru" 5385 49
"16143" "Peru" 3438 57
"16144" "Peru" 10514 45
"16145" "Peru" 11878 49
"16146" "Peru" 10221 30
"16147" "Peru" 10882 72
"16148" "Peru" 8185 44
"16149" "Peru" 5598 22
"16150" "Peru" 3393 72
"16151" "Peru" 6970 60
"16152" "Peru" 0 0
"16153" "Peru" 17477 121
"16154" "Peru" 0 0
"16155" "Peru" 15129 108
"16156" "Peru" 3421 25
"16157" "Peru" 1906 37
"16158" "Peru" 5231 75
"16159" "Peru" 5486 32
"16160" "Peru" 4739 28
"16161" "Peru" 3286 42
"16162" "Peru" 2878 46
"16163" "Peru" 2255 37
"16164" "Peru" 1138 46
"16165" "Peru" 1718 60
"16166" "Peru" 1233 17
"16167" "Peru" 0 0
"16168" "Peru" 7171 28
"16169" "Peru" 2522 69
"16170" "Peru" 1550 18
"16171" "Peru" 761 51
"16172" "Peru" 1368 32
"16173" "Peru" 1546 22
"16174" "Uruguay" 29 1
"16175" "Uruguay" 6 0
"16176" "Uruguay" 11 0
"16177" "Uruguay" 18 0
"16178" "Uruguay" 12 1
"16179" "Uruguay" 19 2
"16180" "Uruguay" 17 0
"16181" "Uruguay" 14 1
"16182" "Uruguay" 6 1
"16183" "Uruguay" 9 0
"16184" "Uruguay" 9 1
"16185" "Uruguay" 32 0
"16186" "Uruguay" 17 0
"16187" "Uruguay" 21 0
"16188" "Uruguay" 7 0
"16189" "Uruguay" 3 1
"16190" "Uruguay" 9 0
"16191" "Uruguay" 1 1
"16192" "Uruguay" 9 0
"16193" "Uruguay" 6 0
"16194" "Uruguay" 9 0
"16195" "Uruguay" 11 1
"16196" "Uruguay" 7 0
"16197" "Uruguay" 8 2
"16198" "Uruguay" 6 0
"16199" "Uruguay" 8 0
"16200" "Uruguay" 6 0
"16201" "Uruguay" 33 2
"16202" "Uruguay" 10 1
"16203" "Uruguay" 14 0
"16204" "Uruguay" 5 0
"16205" "Uruguay" 5 0
"16206" "Uruguay" 13 2
"16207" "Uruguay" 5 0
"16208" "Uruguay" 4 0
"16209" "Uruguay" 3 0
"16210" "Uruguay" 2 0
"16211" "Uruguay" 13 0
"16212" "Uruguay" 3 0
"16213" "Uruguay" 11 0
"16214" "Uruguay" 10 1
"16215" "Uruguay" 8 0
"16216" "Uruguay" 5 1
"16217" "Uruguay" 4 0
"16218" "Uruguay" 6 0
"16219" "Uruguay" 2 0
"16220" "Uruguay" 5 0
"16221" "Uruguay" 8 0
"16222" "Uruguay" 1 0
"16223" "Uruguay" 1 1
"16224" "Uruguay" 3 0
"16225" "Uruguay" 1 0
"16226" "Uruguay" 8 0
"16227" "Uruguay" 3 0
"16228" "Uruguay" 4 0
"16229" "Uruguay" 11 2
"16230" "Uruguay" 5 0
"16231" "Uruguay" 18 0
"16232" "Uruguay" 2 0
"16233" "Uruguay" 14 0
"16234" "Uruguay" 8 0
"16235" "Uruguay" 5 0
"16236" "Uruguay" 5 0
"16237" "Uruguay" 2 0
"16238" "Uruguay" 2 1
"16239" "Uruguay" 1 0
"16240" "Uruguay" 2 0
"16241" "Uruguay" 4 0
"16242" "Uruguay" 2 0
"16243" "Uruguay" 11 0
"16244" "Uruguay" 0 0
"16245" "Uruguay" 0 0
"16246" "Uruguay" 1 0
"16247" "Uruguay" 1 0
"16248" "Uruguay" 0 0
"16249" "Uruguay" 0 0
"16250" "Uruguay" 0 0
"16251" "Uruguay" 1 0
"16252" "Uruguay" 0 0
"16253" "Uruguay" 1 1
"16254" "Uruguay" 0 0
"16255" "Uruguay" 1 0
"16256" "Uruguay" 3 0
"16257" "Uruguay" 6 1
"16258" "Uruguay" 17 0
"16259" "Uruguay" 6 0
"16260" "Uruguay" 3 0
"16261" "Uruguay" 17 1
"16262" "Uruguay" 5 0
"16263" "Uruguay" 12 0
"16264" "Uruguay" 5 0
"16265" "Uruguay" 5 1
"16266" "Uruguay" 3 0
"16267" "Uruguay" 4 0
"16268" "Uruguay" 7 1
"16269" "Uruguay" 4 0
"16270" "Uruguay" 5 0
"16271" "Uruguay" 3 0
"16272" "Uruguay" 1 0
"16273" "Uruguay" 4 1
"16274" "Uruguay" 5 0
"16275" "Uruguay" 9 0
"16276" "Uruguay" 3 0
"16277" "Uruguay" 8 0
"16278" "Uruguay" 1 1
"16279" "Uruguay" 1 1
"16280" "Uruguay" 2 0
"16281" "Uruguay" 8 0
"16282" "Uruguay" 12 0
"16283" "Uruguay" 17 1
"16284" "Uruguay" 11 0
"16285" "Uruguay" 7 1
"16286" "Uruguay" 10 0
"16287" "Uruguay" 10 0
"16288" "Uruguay" 32 0
"16289" "Uruguay" 21 1
"16290" "Uruguay" 24 0
"16291" "Uruguay" 25 0
"16292" "Uruguay" 8 0
"16293" "Uruguay" 18 0
"16294" "Uruguay" 10 1
"16295" "Uruguay" 16 0
"16296" "Uruguay" 19 0
"16297" "Uruguay" 6 0
"16298" "Uruguay" 21 0
"16299" "Uruguay" 14 0
"16300" "Uruguay" 8 1
"16301" "Uruguay" 5 0
"16302" "Uruguay" 9 1
"16303" "Uruguay" 9 0
"16304" "Uruguay" 9 0
"16305" "Uruguay" 7 0
"16306" "Uruguay" 10 0
"16307" "Uruguay" 18 0
"16308" "Uruguay" 11 0
"16309" "Uruguay" 21 0
"16310" "Uruguay" 8 0
"16311" "Uruguay" 16 0
"16312" "Uruguay" 12 1
"16313" "Uruguay" 13 0
"16314" "Uruguay" 6 0
"16315" "Uruguay" 17 2
"16316" "Uruguay" 28 0
"16317" "Uruguay" 8 0
"16318" "Uruguay" 13 1
"16319" "Uruguay" 10 1
"16320" "Uruguay" 5 0
"16321" "Uruguay" 6 0
"16322" "Uruguay" 6 0
"16323" "Uruguay" 3 1
"16324" "Uruguay" 7 0
"16325" "Uruguay" 8 0
"16326" "Uruguay" 5 0
"16327" "Uruguay" 14 1
"16328" "Uruguay" 15 0
"16329" "Uruguay" 10 0
"16330" "Uruguay" 16 0
"16331" "Uruguay" 15 0
"16332" "Uruguay" 10 0
"16333" "Uruguay" 17 1
"16334" "Uruguay" 16 0
"16335" "Uruguay" 10 0
"16336" "Uruguay" 14 0
"16337" "Uruguay" 19 0
"16338" "Uruguay" 29 0
"16339" "Uruguay" 18 0
"16340" "Uruguay" 14 0
"16341" "Uruguay" 7 0
"16342" "Uruguay" 28 0
"16343" "Uruguay" 4 0
"16344" "Uruguay" 15 0
"16345" "Uruguay" 29 0
"16346" "Uruguay" 20 1
"16347" "Uruguay" 14 0
"16348" "Uruguay" 14 0
"16349" "Uruguay" 13 0
"16350" "Uruguay" 10 0
"16351" "Uruguay" 7 0
"16352" "Uruguay" 12 1
"16353" "Uruguay" 13 0
"16354" "Uruguay" 8 0
"16355" "Uruguay" 31 0
"16356" "Uruguay" 10 0
"16357" "Uruguay" 2 0
"16358" "Uruguay" 23 1
"16359" "Uruguay" 13 0
"16360" "Uruguay" 15 0
"16361" "Uruguay" 36 0
"16362" "Uruguay" 25 0
"16363" "Uruguay" 23 0
"16364" "Uruguay" 10 0
"16365" "Uruguay" 22 1
"16366" "Uruguay" 29 0
"16367" "Uruguay" 20 0
"16368" "Uruguay" 25 0
"16369" "Uruguay" 17 1
"16370" "Uruguay" 26 0
"16371" "Uruguay" 19 1
"16372" "Uruguay" 24 0
"16373" "Uruguay" 51 0
"16374" "Uruguay" 29 0
"16375" "Uruguay" 33 0
"16376" "Uruguay" 51 0
"16377" "Uruguay" 30 0
"16378" "Uruguay" 29 0
"16379" "Uruguay" 63 1
"16380" "Uruguay" 40 1
"16381" "Uruguay" 38 0
"16382" "Uruguay" 58 0
"16383" "Uruguay" 48 0
"16384" "Uruguay" 44 0
"16385" "Uruguay" 21 1
"16386" "Uruguay" 44 0
"16387" "Uruguay" 65 1
"16388" "Uruguay" 63 2
"16389" "Uruguay" 38 1
"16390" "Uruguay" 42 0
"16391" "Uruguay" 25 1
"16392" "Uruguay" 16 1
"16393" "Uruguay" 31 1
"16394" "Uruguay" 49 0
"16395" "Uruguay" 64 0
"16396" "Uruguay" 61 0
"16397" "Uruguay" 71 0
"16398" "Uruguay" 73 1
"16399" "Uruguay" 46 0
"16400" "Uruguay" 60 0
"16401" "Uruguay" 80 1
"16402" "Uruguay" 95 0
"16403" "Uruguay" 88 1
"16404" "Uruguay" 74 0
"16405" "Uruguay" 73 1
"16406" "Uruguay" 74 2
"16407" "Uruguay" 104 1
"16408" "Uruguay" 88 0
"16409" "Uruguay" 81 1
"16410" "Uruguay" 100 0
"16411" "Uruguay" 87 0
"16412" "Uruguay" 135 2
"16413" "Uruguay" 64 0
"16414" "Uruguay" 107 1
"16415" "Uruguay" 118 1
"16416" "Uruguay" 129 1
"16417" "Uruguay" 186 0
"16418" "Uruguay" 208 1
"16419" "Uruguay" 205 1
"16420" "Uruguay" 141 1
"16421" "Uruguay" 167 1
"16422" "Uruguay" 201 2
"16423" "Uruguay" 230 0
"16424" "Uruguay" 276 0
"16425" "Uruguay" 234 1
"16426" "Uruguay" 338 1
"16427" "Uruguay" 202 1
"16428" "Uruguay" 301 3
"16429" "Uruguay" 298 1
"16430" "Uruguay" 383 3
"16431" "Uruguay" 362 0
"16432" "Uruguay" 331 1
"16433" "Uruguay" 528 1
"16434" "Uruguay" 321 3
"16435" "Uruguay" 389 3
"16436" "Uruguay" 475 4
"16437" "Uruguay" 543 3
"16438" "Uruguay" 514 4
"16439" "Uruguay" 607 5
"16440" "Uruguay" 491 5
"16441" "Uruguay" 429 0
"16442" "Uruguay" 524 1
"16443" "Uruguay" 709 8
"16444" "Uruguay" 747 7
"16445" "Uruguay" 391 8
"16446" "Uruguay" 370 4
"16447" "Uruguay" 510 11
"16448" "Uruguay" 578 2
"16449" "Uruguay" 656 8
"16450" "Uruguay" 518 6
"16451" "Uruguay" 639 7
"16452" "Uruguay" 634 12
"16453" "Uruguay" 522 8
"16454" "Uruguay" 548 3
"16455" "Uruguay" 603 7
"16456" "Uruguay" 678 6
"16457" "Uruguay" 944 4
"16458" "Uruguay" 759 10
"16459" "Uruguay" 532 9
"16460" "Uruguay" 635 8
"16461" "Uruguay" 1212 8
"16462" "Uruguay" 715 6
"16463" "Uruguay" 945 7
"16464" "Uruguay" 629 6
"16465" "Uruguay" 1514 5
"16466" "Uruguay" 957 11
"16467" "Uruguay" 723 7
"16468" "Uruguay" 709 13
"16469" "Uruguay" 485 8
"16470" "Uruguay" 583 11
"16471" "Uruguay" 848 6
"16472" "Uruguay" 698 11
"16473" "Uruguay" 1178 17
"16474" "Uruguay" 797 3
"16475" "Uruguay" 666 9
"16476" "Uruguay" 408 14
"16477" "Uruguay" 639 11
"16478" "Uruguay" 648 6
"16479" "Uruguay" 559 8
"16480" "Uruguay" 642 10
"16481" "Uruguay" 652 6
"16482" "Uruguay" 557 5
"16483" "Uruguay" 390 8
"16484" "Uruguay" 539 9
"16485" "Uruguay" 548 11
"16486" "Uruguay" 589 12
"16487" "Uruguay" 499 2
"16488" "Uruguay" 509 3
"16489" "Uruguay" 499 9
"16490" "Uruguay" 339 7
"16491" "Uruguay" 503 9
"16492" "Uruguay" 625 10
"16493" "Uruguay" 476 8
"16494" "Uruguay" 574 3
"16495" "Uruguay" 631 6
"16496" "Uruguay" 450 2
"16497" "Uruguay" 451 6
"16498" "Uruguay" 365 5
"16499" "Uruguay" 483 7
"16500" "Uruguay" 544 5
"16501" "Uruguay" 625 5
"16502" "Uruguay" 786 6
"16503" "Uruguay" 652 5
"16504" "Uruguay" 495 9
"16505" "Uruguay" 663 5
"16506" "Uruguay" 901 3
"16507" "Uruguay" 821 4
"16508" "Uruguay" 847 6
"16509" "Uruguay" 820 2
"16510" "Uruguay" 632 5
"16511" "Uruguay" 595 3
"16512" "Uruguay" 582 6
"16513" "Uruguay" 903 7
"16514" "Uruguay" 871 7
"16515" "Uruguay" 984 6
"16516" "Uruguay" 1081 8
"16517" "Uruguay" 827 6
"16518" "Uruguay" 863 7
"16519" "Uruguay" 827 8
"16520" "Uruguay" 957 12
"16521" "Uruguay" 1233 5
"16522" "Uruguay" 1357 6
"16523" "Uruguay" 1059 9
"16524" "Uruguay" 1558 14
"16525" "Uruguay" 1171 5
"16526" "Uruguay" 908 8
"16527" "Uruguay" 1368 15
"16528" "Uruguay" 1678 9
"16529" "Uruguay" 1585 11
"16530" "Uruguay" 1522 16
"16531" "Uruguay" 1614 16
"16532" "Uruguay" 2693 19
"16533" "Uruguay" 1777 16
"16534" "Uruguay" 1805 16
"16535" "Uruguay" 1646 13
"16536" "Uruguay" 2885 19
"16537" "Uruguay" 2935 26
"16538" "Uruguay" 2128 14
"16539" "Uruguay" 2178 13
"16540" "Uruguay" 2877 25
"16541" "Uruguay" 3088 21
"16542" "Uruguay" 2639 35
"16543" "Uruguay" 3380 32
"16544" "Uruguay" 2336 30
"16545" "Uruguay" 3853 30
"16546" "Uruguay" 2201 45
"16547" "Uruguay" 3105 45
"16548" "Uruguay" 3924 40
"16549" "Uruguay" 3670 44
"16550" "Uruguay" 7289 88
"16551" "Uruguay" 3434 51
"16552" "Uruguay" 3262 48
"16553" "Uruguay" 2531 71
"16554" "Uruguay" 2257 62
"16555" "Uruguay" 2659 52
"16556" "Uruguay" 4410 79
"16557" "Uruguay" 3070 62
"16558" "Uruguay" 2831 60
"16559" "Uruguay" 2344 60
"16560" "Uruguay" 2289 63
"16561" "Uruguay" 2294 51
"16562" "Uruguay" 3274 61
"16563" "Uruguay" 3290 77
"16564" "Uruguay" 3646 67
"16565" "Uruguay" 2789 56
"16566" "Uruguay" 2539 43
"16567" "Uruguay" 2484 65
"16568" "Uruguay" 2747 61
"16569" "Uruguay" 2931 45
"16570" "Uruguay" 2707 66
"16571" "Uruguay" 2694 53
"16572" "Uruguay" 2480 53
"16573" "Uruguay" 1584 55
"16574" "Uruguay" 1628 72
"16575" "Uruguay" 2826 65
"16576" "Uruguay" 2921 57
"16577" "Uruguay" 3582 54
"16578" "Uruguay" 2697 60
"16579" "Uruguay" 2654 50
"16580" "Uruguay" 1883 40
"16581" "Uruguay" 2187 49
"16582" "Uruguay" 2977 37
"16583" "Uruguay" 2255 44
"16584" "Uruguay" 3799 66
"16585" "Uruguay" 3305 51
"16586" "Uruguay" 2873 50
"16587" "Uruguay" 2433 40
"16588" "Uruguay" 2394 62
"16589" "Uruguay" 3120 57
"16590" "Uruguay" 3339 60
"16591" "Uruguay" 4576 53
"16592" "Uruguay" 4599 69
"16593" "Uruguay" 3469 51
"16594" "Uruguay" 3089 60
"16595" "Uruguay" 2790 51
"16596" "Uruguay" 3971 51
"16597" "Uruguay" 4576 49
"16598" "Uruguay" 3937 44
"16599" "Uruguay" 1826 52
"16600" "Uruguay" 5974 58
"16601" "Uruguay" 3316 37
"16602" "Uruguay" 3015 63
"16603" "Uruguay" 3503 66
"16604" "Uruguay" 3518 52
"16605" "Uruguay" 2887 66
"16606" "Uruguay" 4079 56
"16607" "Uruguay" 4213 67
"16608" "Uruguay" 3832 57
"16609" "Uruguay" 2248 52
"16610" "Uruguay" 4195 57
"16611" "Uruguay" 3427 67
"16612" "Uruguay" 3622 46
"16613" "Uruguay" 3457 44
"16614" "Uruguay" 2986 50
"16615" "Uruguay" 2043 39
"16616" "Uruguay" 2305 41
"16617" "Uruguay" 2797 53
"16618" "Uruguay" 2900 31
"16619" "Uruguay" 2147 32
"16620" "Uruguay" 2716 55
"16621" "Uruguay" 1999 34
"16622" "Uruguay" 1488 30
"16623" "Uruguay" 1517 45
"16624" "Uruguay" 2079 34
"16625" "Uruguay" 1786 24
"16626" "Uruguay" 1747 39
"16627" "Uruguay" 1586 34
"16628" "Uruguay" 1279 27
"16629" "Uruguay" 1007 20
"16630" "Uruguay" 1049 30
"16631" "Uruguay" 1263 34
"16632" "Uruguay" 1172 35
"16633" "Uruguay" 1250 26
"16634" "Uruguay" 817 23
"16635" "Uruguay" 761 21
"16636" "Uruguay" 531 26
"16637" "Uruguay" 577 22
"16638" "Uruguay" 733 24
"16639" "Uruguay" 646 23
"16640" "Uruguay" 633 14
"16641" "Uruguay" 604 18
"16642" "Uruguay" 379 17
"16643" "Uruguay" 298 8
"16644" "Uruguay" 297 18
"16645" "Uruguay" 421 16
"16646" "Uruguay" 407 5
"16647" "Uruguay" 337 11
"16648" "Uruguay" 439 6
"16649" "Uruguay" 253 8
"16650" "Uruguay" 142 4
"16651" "Uruguay" 197 6
"16652" "Uruguay" 304 7
"16653" "Uruguay" 237 9
"16654" "Uruguay" 298 8
"16655" "Uruguay" 240 6
"16656" "Uruguay" 160 8
"16657" "Uruguay" 120 4
"16658" "Uruguay" 153 5
"16659" "Uruguay" 209 5
"16660" "Uruguay" 183 9
"16661" "Uruguay" 211 3
"16662" "Uruguay" 177 6
"16663" "Uruguay" 153 5
"16664" "Uruguay" 52 2
"16665" "Uruguay" 146 6
"16666" "Uruguay" 138 4
"16667" "Uruguay" 141 3
"16668" "Uruguay" 161 3
"16669" "Uruguay" 140 4
"16670" "Uruguay" 65 0
"16671" "Uruguay" 146 0
"16672" "Uruguay" 101 3
"16673" "Uruguay" 114 1
"16674" "Uruguay" 152 1
"16675" "Uruguay" 124 5
"16676" "Uruguay" 104 2
"16677" "Uruguay" 111 3
"16678" "Uruguay" 80 2
"16679" "Uruguay" 95 1
"16680" "Uruguay" 118 3
"16681" "Uruguay" 140 5
"16682" "Uruguay" 113 1
"16683" "Uruguay" 145 2
"16684" "Uruguay" 123 1
"16685" "Uruguay" 68 0
"16686" "Uruguay" 87 0
"16687" "Uruguay" 106 4
"16688" "Uruguay" 105 2
"16689" "Uruguay" 66 3
"16690" "Uruguay" 73 1
"16691" "Uruguay" 91 1
"16692" "Uruguay" 70 2
"16693" "Uruguay" 86 0
"16694" "Uruguay" 156 3
"16695" "Uruguay" 144 2
"16696" "Uruguay" 186 0
"16697" "Uruguay" 159 0
"16698" "Uruguay" 134 0
"16699" "Uruguay" 103 0
"16700" "Uruguay" 120 0
"16701" "Uruguay" 146 3
"16702" "Uruguay" 156 0
"16703" "Uruguay" 176 0
"16704" "Uruguay" 152 0
"16705" "Uruguay" 152 2
"16706" "Uruguay" 139 1
"16707" "Uruguay" 172 1
"16708" "Uruguay" 155 3
"16709" "Uruguay" 128 1
"16710" "Uruguay" 143 1
"16711" "Uruguay" 150 0
"16712" "Uruguay" 106 2
"16713" "Uruguay" 72 0
"16714" "Uruguay" 117 0
"16715" "Uruguay" 178 1
"16716" "Uruguay" 146 0
"16717" "Uruguay" 123 0
"16718" "Uruguay" 122 2
"16719" "Uruguay" 111 1
"16720" "Uruguay" 78 0
"16721" "Uruguay" 70 1
"16722" "Uruguay" 128 0
"16723" "Uruguay" 122 1
"16724" "Uruguay" 106 1
"16725" "Uruguay" 97 1
"16726" "Uruguay" 99 1
"16727" "Uruguay" 61 0
"16728" "Uruguay" 75 1
"16729" "Uruguay" 103 1
"16730" "Uruguay" 142 3
"16731" "Uruguay" 156 0
"16732" "Uruguay" 156 0
